instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,period
12849,,Fall,2012,Jun,13,No,Sun,0,Clear,0.8,0.697,0.33,0.2836,237,348,585,Sore
12850,,Fall,2012,Jun,14,No,Sun,0,Clear,0.84,0.7273,0.3,0.2985,253,298,551,Sore
12851,,Fall,2012,Jun,15,No,Sun,0,Clear,0.86,0.7424,0.28,0.2239,197,290,487,Sore
12852,,Fall,2012,Jun,16,No,Sun,0,Clear,0.84,0.7273,0.3,0.2537,181,280,461,Sore
12853,,Fall,2012,Jun,17,No,Sun,0,Clear,0.84,0.7273,0.32,0.2537,203,329,532,Sore
12854,,Fall,2012,Jun,18,No,Sun,0,Clear,0.82,0.7273,0.34,0.2537,186,348,534,Malam
12855,,Fall,2012,Jun,19,No,Sun,0,Clear,0.8,0.7121,0.38,0.2985,176,247,423,Malam
12856,,Fall,2012,Jun,20,No,Sun,0,Clear,0.78,0.697,0.46,0.2537,108,224,332,Malam
12857,,Fall,2012,Jun,21,No,Sun,0,Clear,0.76,0.697,0.55,0.2239,76,177,253,Malam
12858,,Fall,2012,Jun,22,No,Sun,0,Clear,0.74,0.6818,0.55,0.1045,53,125,178,Malam
12859,,Fall,2012,Jun,23,No,Sun,0,Clear,0.74,0.6818,0.58,0.1045,20,67,87,Malam
12860,,Fall,2012,Jun,0,No,Mon,1,Clear,0.72,0.6818,0.62,0.2537,31,37,68,Malam
12861,,Fall,2012,Jun,1,No,Mon,1,Clear,0.7,0.6515,0.65,0.2239,11,20,31,Malam
12862,,Fall,2012,Jun,2,No,Mon,1,Clear,0.7,0.6515,0.7,0.2239,4,10,14,Malam
12863,,Fall,2012,Jun,3,No,Mon,1,Clear,0.68,0.6364,0.69,0.2537,1,4,5,Malam
12864,,Fall,2012,Jun,4,No,Mon,1,Clear,0.66,0.6061,0.78,0.2537,0,4,4,Malam
12865,,Fall,2012,Jun,5,No,Mon,1,Clear,0.66,0.6212,0.74,0.1642,1,42,43,Malam
12866,,Fall,2012,Jun,6,No,Mon,1,Clear,0.64,0.5909,0.78,0.1642,11,147,158,Pagi
12867,,Fall,2012,Jun,7,No,Mon,1,Clear,0.66,0.6212,0.74,0.2239,30,455,485,Pagi
12868,,Fall,2012,Jun,8,No,Mon,1,Clear,0.66,0.6212,0.69,0.194,53,555,608,Pagi
12869,,Fall,2012,Jun,9,No,Mon,1,Clear,0.7,0.6515,0.65,0.194,37,231,268,Pagi
12870,,Fall,2012,Jun,10,No,Mon,1,Clear,0.76,0.697,0.55,0.1642,58,126,184,Pagi
12871,,Fall,2012,Jun,11,No,Mon,1,Clear,0.8,0.7273,0.43,0.3284,54,127,181,Sore
12872,,Fall,2012,Jun,12,No,Mon,1,Cloudy,0.76,0.6818,0.45,0.2985,74,196,270,Sore
12873,,Fall,2012,Jun,13,No,Mon,1,Clear,0.72,0.6667,0.51,0.2985,79,181,260,Sore
12874,,Fall,2012,Jun,14,No,Mon,1,Clear,0.78,0.697,0.43,0.2537,90,161,251,Sore
12875,,Fall,2012,Jun,15,No,Mon,1,Clear,0.78,0.6818,0.38,0.4627,65,168,233,Sore
12876,,Fall,2012,Jun,16,No,Mon,1,Clear,0.8,0.697,0.31,0.3881,104,310,414,Sore
12877,,Fall,2012,Jun,17,No,Mon,1,Clear,0.8,0.6818,0.24,0.4627,76,757,833,Sore
12878,,Fall,2012,Jun,18,No,Mon,1,Clear,0.76,0.6667,0.27,0.4478,100,691,791,Malam
12879,,Fall,2012,Jun,19,No,Mon,1,Clear,0.74,0.6515,0.27,0.4627,74,508,582,Malam
12880,,Fall,2012,Jun,20,No,Mon,1,Clear,0.72,0.6515,0.3,0.4478,100,375,475,Malam
12881,,Fall,2012,Jun,21,No,Mon,1,Clear,0.68,0.6212,0.3,0.3284,50,281,331,Malam
12882,,Fall,2012,Jun,22,No,Mon,1,Clear,0.66,0.6212,0.29,0.3881,21,166,187,Malam
12883,,Fall,2012,Jun,23,No,Mon,1,Clear,0.64,0.6212,0.33,0.3284,15,88,103,Malam
12884,,Fall,2012,Jun,0,No,Tue,1,Clear,0.62,0.6212,0.33,0.3284,8,29,37,Malam
12885,,Fall,2012,Jun,1,No,Tue,1,Clear,0.6,0.6212,0.35,0.3881,11,19,30,Malam
12886,,Fall,2012,Jun,2,No,Tue,1,Clear,0.56,0.5303,0.43,0.2836,2,7,9,Malam
12887,,Fall,2012,Jun,3,No,Tue,1,Clear,0.54,0.5152,0.45,0.2836,2,7,9,Malam
12888,,Fall,2012,Jun,4,No,Tue,1,Clear,0.54,0.5152,0.45,0.2985,1,9,10,Malam
12889,,Fall,2012,Jun,5,No,Tue,1,Clear,0.52,0.5,0.48,0.3881,3,36,39,Malam
12890,,Fall,2012,Jun,6,No,Tue,1,Clear,0.52,0.5,0.52,0.2985,12,176,188,Pagi
12891,,Fall,2012,Jun,7,No,Tue,1,Clear,0.52,0.5,0.52,0.3582,21,531,552,Pagi
12892,,Fall,2012,Jun,8,No,Tue,1,Clear,0.56,0.5303,0.49,0.3284,34,622,656,Pagi
12893,,Fall,2012,Jun,9,No,Tue,1,Clear,0.58,0.5455,0.46,0.4179,30,298,328,Pagi
12894,,Fall,2012,Jun,10,No,Tue,1,Clear,0.62,0.6212,0.41,0.3582,37,153,190,Pagi
12895,,Fall,2012,Jun,11,No,Tue,1,Clear,0.64,0.6212,0.36,0.4179,46,189,235,Sore
12896,,Fall,2012,Jun,12,No,Tue,1,Clear,0.66,0.6212,0.34,0.4478,80,228,308,Sore
12897,,Fall,2012,Jun,13,No,Tue,1,Clear,0.7,0.6364,0.3,0.4627,74,232,306,Sore
12898,,Fall,2012,Jun,14,No,Tue,1,Clear,0.7,0.6364,0.3,0.4627,81,186,267,Sore
12899,,Fall,2012,Jun,15,No,Tue,1,Clear,0.72,0.6515,0.28,0.4627,88,229,317,Sore
12900,,Fall,2012,Jun,16,No,Tue,1,Clear,0.72,0.6364,0.26,0.4925,67,349,416,Sore
12901,,Fall,2012,Jun,17,No,Tue,1,Clear,0.72,0.6515,0.28,0.4179,104,796,900,Sore
12902,,Fall,2012,Jun,18,No,Tue,1,Clear,0.72,0.6515,0.28,0.3582,105,719,824,Malam
12903,,Fall,2012,Jun,19,No,Tue,1,Clear,0.72,0.6515,0.28,0.2239,83,529,612,Malam
12904,,Fall,2012,Jun,20,No,Tue,1,Clear,0.7,0.6364,0.3,0.2836,88,417,505,Malam
12905,,Fall,2012,Jun,21,No,Tue,1,Clear,0.68,0.6364,0.34,0.194,61,267,328,Malam
12906,,Fall,2012,Jun,22,No,Tue,1,Clear,0.66,0.6212,0.34,0.2537,26,219,245,Malam
12907,,Fall,2012,Jun,23,No,Tue,1,Clear,0.62,0.6212,0.41,0.1343,13,118,131,Malam
12908,,Fall,2012,Jun,0,No,Wed,1,Clear,0.62,0.6212,0.41,0.194,15,39,54,Malam
12909,,Fall,2012,Jun,1,No,Wed,1,Clear,0.6,0.6212,0.43,0.1642,5,18,23,Malam
12910,,Fall,2012,Jun,2,No,Wed,1,Clear,0.56,0.5303,0.49,0.1343,2,12,14,Malam
12911,,Fall,2012,Jun,3,No,Wed,1,Clear,0.58,0.5455,0.46,0.0896,1,7,8,Malam
12912,,Fall,2012,Jun,4,No,Wed,1,Clear,0.6,0.6212,0.4,0.2537,0,11,11,Malam
12913,,Fall,2012,Jun,5,No,Wed,1,Clear,0.6,0.6212,0.43,0.2836,2,34,36,Malam
12914,,Fall,2012,Jun,6,No,Wed,1,Clear,0.58,0.5455,0.46,0.2836,7,193,200,Pagi
12915,,Fall,2012,Jun,7,No,Wed,1,Clear,0.6,0.6212,0.43,0.3582,29,498,527,Pagi
12916,,Fall,2012,Jun,8,No,Wed,1,Clear,0.62,0.6212,0.43,0.3284,49,638,687,Pagi
12917,,Fall,2012,Jun,9,No,Wed,1,Clear,0.66,0.6212,0.41,0.3582,29,253,282,Pagi
12918,,Fall,2012,Jun,10,No,Wed,1,Clear,0.7,0.6364,0.37,0.2537,34,138,172,Pagi
12919,,Fall,2012,Jun,11,No,Wed,1,Clear,0.74,0.6515,0.3,0.3284,64,145,209,Sore
12920,,Fall,2012,Jun,12,No,Wed,1,Clear,0.76,0.6667,0.29,0.2985,77,245,322,Sore
12921,,Fall,2012,Jun,13,No,Wed,1,Clear,0.8,0.697,0.27,0.3284,77,244,321,Sore
12922,,Fall,2012,Jun,14,No,Wed,1,Clear,0.8,0.6818,0.24,0.3582,78,192,270,Sore
12923,,Fall,2012,Jun,15,No,Wed,1,Clear,0.8,0.697,0.26,0.4627,61,188,249,Sore
12924,,Fall,2012,Jun,16,No,Wed,1,Clear,0.82,0.697,0.24,0.4478,55,337,392,Sore
12925,,Fall,2012,Jun,17,No,Wed,1,Clear,0.82,0.697,0.24,0.3881,113,730,843,Sore
12926,,Fall,2012,Jun,18,No,Wed,1,Clear,0.8,0.697,0.27,0.3284,85,719,804,Malam
12927,,Fall,2012,Jun,19,No,Wed,1,Clear,0.78,0.6818,0.29,0.3284,101,542,643,Malam
12928,,Fall,2012,Jun,20,No,Wed,1,Clear,0.76,0.6667,0.31,0.194,76,369,445,Malam
12929,,Fall,2012,Jun,21,No,Wed,1,Clear,0.74,0.6515,0.35,0.1343,54,313,367,Malam
12930,,Fall,2012,Jun,22,No,Wed,1,Clear,0.72,0.6515,0.39,0.0896,52,245,297,Malam
12931,,Fall,2012,Jun,23,No,Wed,1,Clear,0.68,0.6364,0.47,0.1343,11,148,159,Malam
12932,,Fall,2012,Jun,0,No,Thu,1,Clear,0.66,0.6212,0.5,0.1045,2,52,54,Malam
12933,,Fall,2012,Jun,1,No,Thu,1,Clear,0.66,0.6212,0.54,0.0,11,14,25,Malam
12934,,Fall,2012,Jun,2,No,Thu,1,Clear,0.66,0.6212,0.5,0.0896,1,12,13,Malam
12935,,Fall,2012,Jun,3,No,Thu,1,Clear,0.66,0.6212,0.5,0.0896,1,6,7,Malam
12936,,Fall,2012,Jun,4,No,Thu,1,Clear,0.62,0.6061,0.61,0.1045,0,11,11,Malam
12937,,Fall,2012,Jun,5,No,Thu,1,Clear,0.62,0.6212,0.57,0.0896,8,39,47,Malam
12938,,Fall,2012,Jun,6,No,Thu,1,Clear,0.62,0.6212,0.57,0.0896,8,185,193,Pagi
12939,,Fall,2012,Jun,7,No,Thu,1,Clear,0.62,0.6061,0.61,0.1045,24,484,508,Pagi
12940,,Fall,2012,Jun,8,No,Thu,1,Clear,0.66,0.6212,0.5,0.1343,40,577,617,Pagi
12941,,Fall,2012,Jun,9,No,Thu,1,Clear,0.7,0.6515,0.54,0.1642,33,318,351,Pagi
12942,,Fall,2012,Jun,10,No,Thu,1,Clear,0.74,0.6667,0.48,0.194,40,144,184,Pagi
12943,,Fall,2012,Jun,11,No,Thu,1,Clear,0.8,0.697,0.31,0.194,41,170,211,Sore
12944,,Fall,2012,Jun,12,No,Thu,1,Clear,0.84,0.7121,0.26,0.2836,49,227,276,Sore
12945,,Fall,2012,Jun,13,No,Thu,1,Clear,0.86,0.7424,0.26,0.2239,31,205,236,Sore
12946,,Fall,2012,Jun,14,No,Thu,1,Clear,0.86,0.7273,0.25,0.3284,66,188,254,Sore
12947,,Fall,2012,Jun,15,No,Thu,1,Clear,0.86,0.7273,0.25,0.3284,24,195,219,Sore
12948,,Fall,2012,Jun,16,No,Thu,1,Clear,0.88,0.7424,0.23,0.194,56,331,387,Sore
12949,,Fall,2012,Jun,17,No,Thu,1,Clear,0.88,0.7424,0.22,0.194,71,634,705,Sore
12950,,Fall,2012,Jun,18,No,Thu,1,Clear,0.86,0.7273,0.25,0.2239,100,597,697,Malam
12951,,Fall,2012,Jun,19,No,Thu,1,Clear,0.84,0.7273,0.3,0.2985,79,492,571,Malam
12952,,Fall,2012,Jun,20,No,Thu,1,Clear,0.82,0.7273,0.34,0.194,71,399,470,Malam
12953,,Fall,2012,Jun,21,No,Thu,1,Clear,0.76,0.697,0.55,0.194,89,309,398,Malam
12954,,Fall,2012,Jun,22,No,Thu,1,Clear,0.76,0.697,0.52,0.1642,50,224,274,Malam
12955,,Fall,2012,Jun,23,No,Thu,1,Clear,0.74,0.6667,0.48,0.1343,26,145,171,Malam
12956,,Fall,2012,Jun,0,No,Fri,1,Clear,0.74,0.6667,0.48,0.1343,24,90,114,Malam
12957,,Fall,2012,Jun,1,No,Fri,1,Clear,0.74,0.6667,0.51,0.1642,9,33,42,Malam
12958,,Fall,2012,Jun,2,No,Fri,1,Clear,0.72,0.6667,0.58,0.194,3,15,18,Malam
12959,,Fall,2012,Jun,3,No,Fri,1,Clear,0.72,0.6667,0.58,0.194,3,5,8,Malam
12960,,Fall,2012,Jun,4,No,Fri,1,Clear,0.7,0.6515,0.65,0.1642,1,9,10,Malam
12961,,Fall,2012,Jun,5,No,Fri,1,Clear,0.7,0.6515,0.61,0.1045,6,39,45,Malam
12962,,Fall,2012,Jun,6,No,Fri,1,Cloudy,0.7,0.6515,0.61,0.1642,15,148,163,Pagi
12963,,Fall,2012,Jun,7,No,Fri,1,Clear,0.7,0.6515,0.61,0.1045,19,361,380,Pagi
12964,,Fall,2012,Jun,8,No,Fri,1,Cloudy,0.74,0.6818,0.55,0.1045,48,576,624,Pagi
12965,,Fall,2012,Jun,9,No,Fri,1,Clear,0.76,0.697,0.55,0.1642,39,261,300,Pagi
12966,,Fall,2012,Jun,10,No,Fri,1,Clear,0.9,0.8333,0.39,0.2985,32,139,171,Pagi
12967,,Fall,2012,Jun,11,No,Fri,1,Cloudy,0.9,0.8485,0.42,0.2836,51,137,188,Sore
12968,,Fall,2012,Jun,12,No,Fri,1,Cloudy,0.92,0.8788,0.4,0.2537,53,173,226,Sore
12969,,Fall,2012,Jun,13,No,Fri,1,Clear,0.94,0.8788,0.38,0.194,45,194,239,Sore
12970,,Fall,2012,Jun,14,No,Fri,1,Clear,0.96,0.9091,0.36,0.2239,49,184,233,Sore
12971,,Fall,2012,Jun,15,No,Fri,1,Clear,0.96,0.9091,0.36,0.0,47,183,230,Sore
12972,,Fall,2012,Jun,16,No,Fri,1,Clear,0.96,0.9091,0.36,0.0,59,292,351,Sore
12973,,Fall,2012,Jun,17,No,Fri,1,Clear,0.98,0.9242,0.34,0.194,82,457,539,Sore
12974,,Fall,2012,Jun,18,No,Fri,1,Clear,0.96,0.8636,0.31,0.0,50,414,464,Malam
12975,,Fall,2012,Jun,19,No,Fri,1,Clear,0.9,0.8788,0.47,0.194,60,303,363,Malam
12976,,Fall,2012,Jun,20,No,Fri,1,Clear,0.92,0.8939,0.42,0.2537,53,255,308,Malam
12977,,Fall,2012,Jun,21,No,Fri,1,Cloudy,0.86,0.8333,0.53,0.194,41,195,236,Malam
12978,,Fall,2012,Jun,22,No,Fri,1,Light Rain/Snow,0.82,0.8333,0.63,0.194,34,129,163,Malam
12979,,Fall,2012,Jun,23,No,Fri,1,Light Rain/Snow,0.82,0.8333,0.63,0.194,6,42,48,Malam
12980,,Fall,2012,Jun,0,No,Sat,0,Light Rain/Snow,0.64,0.5758,0.89,0.1642,4,65,69,Malam
12981,,Fall,2012,Jun,1,No,Sat,0,Light Rain/Snow,0.64,0.5758,0.89,0.2239,3,55,58,Malam
12982,,Fall,2012,Jun,2,No,Sat,0,Cloudy,0.64,0.5758,0.89,0.0,7,54,61,Malam
12983,,Fall,2012,Jun,3,No,Sat,0,Cloudy,0.64,0.5758,0.89,0.0,3,20,23,Malam
12984,,Fall,2012,Jun,4,No,Sat,0,Cloudy,0.62,0.5455,0.94,0.0,3,15,18,Malam
12985,,Fall,2012,Jun,5,No,Sat,0,Clear,0.64,0.5758,0.89,0.1642,3,7,10,Malam
12986,,Fall,2012,Jun,6,No,Sat,0,Clear,0.64,0.5758,0.89,0.1642,6,36,42,Pagi
12987,,Fall,2012,Jun,7,No,Sat,0,Clear,0.64,0.5758,0.89,0.1642,10,82,92,Pagi
12988,,Fall,2012,Jun,8,No,Sat,0,Clear,0.64,0.5758,0.89,0.1642,26,168,194,Pagi
12989,,Fall,2012,Jun,9,No,Sat,0,Clear,0.64,0.5758,0.89,0.1642,41,234,275,Pagi
12990,,Fall,2012,Jun,10,No,Sat,0,Clear,0.88,0.7727,0.3,0.2537,96,308,404,Pagi
12991,,Fall,2012,Jun,11,No,Sat,0,Clear,0.88,0.7727,0.3,0.2537,102,350,452,Sore
12992,,Fall,2012,Jun,12,No,Sat,0,Clear,0.88,0.7727,0.3,0.2537,143,328,471,Sore
12993,,Fall,2012,Jun,13,No,Sat,0,Clear,0.88,0.7727,0.3,0.2537,105,323,428,Sore
12994,,Fall,2012,Jun,14,No,Sat,0,Clear,0.88,0.7727,0.3,0.2537,114,295,409,Sore
12995,,Fall,2012,Jun,15,No,Sat,0,Clear,0.88,0.7727,0.3,0.2537,117,287,404,Sore
12996,,Fall,2012,Jun,16,No,Sat,0,Clear,0.9,0.7879,0.29,0.1642,109,264,373,Sore
12997,,Fall,2012,Jun,17,No,Sat,0,Clear,0.88,0.7727,0.32,0.1343,131,231,362,Sore
12998,,Fall,2012,Jun,18,No,Sat,0,Clear,0.88,0.7879,0.35,0.0,91,248,339,Malam
12999,,Fall,2012,Jun,19,No,Sat,0,Clear,0.84,0.7576,0.44,0.2537,134,240,374,Malam
13000,,Fall,2012,Jun,20,No,Sat,0,Clear,0.82,0.7727,0.52,0.1642,88,204,292,Malam
13001,,Fall,2012,Jun,21,No,Sat,0,Clear,0.82,0.7727,0.52,0.1642,48,165,213,Malam
13002,,Fall,2012,Jun,22,No,Sat,0,Clear,0.78,0.7424,0.62,0.1642,38,134,172,Malam
13003,,Fall,2012,Jun,23,No,Sat,0,Clear,0.78,0.7424,0.62,0.0896,33,119,152,Malam
13004,,Fall,2012,Jul,0,No,Sun,0,Clear,0.76,0.7273,0.66,0.0,27,122,149,Malam
13005,,Fall,2012,Jul,1,No,Sun,0,Clear,0.74,0.697,0.7,0.1343,12,81,93,Malam
13006,,Fall,2012,Jul,2,No,Sun,0,Clear,0.72,0.697,0.74,0.0896,21,69,90,Malam
13007,,Fall,2012,Jul,3,No,Sun,0,Clear,0.72,0.7121,0.84,0.1343,6,27,33,Malam
13008,,Fall,2012,Jul,4,No,Sun,0,Clear,0.7,0.6667,0.79,0.194,0,4,4,Malam
13009,,Fall,2012,Jul,5,No,Sun,0,Clear,0.68,0.6364,0.79,0.1045,3,7,10,Malam
13010,,Fall,2012,Jul,6,No,Sun,0,Clear,0.7,0.6667,0.79,0.0896,8,19,27,Pagi
13011,,Fall,2012,Jul,7,No,Sun,0,Clear,0.74,0.697,0.7,0.0,13,37,50,Pagi
13012,,Fall,2012,Jul,8,No,Sun,0,Clear,0.78,0.7424,0.62,0.1045,36,106,142,Pagi
13013,,Fall,2012,Jul,9,No,Sun,0,Clear,0.82,0.7879,0.56,0.0,51,168,219,Pagi
13014,,Fall,2012,Jul,10,No,Sun,0,Clear,0.86,0.7879,0.44,0.2985,98,268,366,Pagi
13015,,Fall,2012,Jul,11,No,Sun,0,Clear,0.88,0.803,0.39,0.2239,121,256,377,Sore
13016,,Fall,2012,Jul,12,No,Sun,0,Clear,0.9,0.8182,0.37,0.2239,114,319,433,Sore
13017,,Fall,2012,Jul,13,No,Sun,0,Clear,0.92,0.8333,0.33,0.2537,111,309,420,Sore
13018,,Fall,2012,Jul,14,No,Sun,0,Clear,0.92,0.8333,0.33,0.2537,98,346,444,Sore
13019,,Fall,2012,Jul,15,No,Sun,0,Clear,0.9,0.8182,0.37,0.2836,101,244,345,Sore
13020,,Fall,2012,Jul,16,No,Sun,0,Clear,0.92,0.8333,0.33,0.2985,85,228,313,Sore
13021,,Fall,2012,Jul,17,No,Sun,0,Clear,0.92,0.803,0.26,0.2985,90,323,413,Sore
13022,,Fall,2012,Jul,18,No,Sun,0,Clear,0.88,0.7727,0.32,0.3582,95,275,370,Malam
13023,,Fall,2012,Jul,19,No,Sun,0,Clear,0.84,0.7424,0.39,0.1343,103,279,382,Malam
13024,,Fall,2012,Jul,20,No,Sun,0,Clear,0.84,0.7424,0.39,0.1343,88,244,332,Malam
13025,,Fall,2012,Jul,21,No,Sun,0,Clear,0.84,0.7424,0.39,0.1343,77,181,258,Malam
13026,,Fall,2012,Jul,22,No,Sun,0,Clear,0.82,0.7424,0.43,0.1343,41,110,151,Malam
13027,,Fall,2012,Jul,23,No,Sun,0,Light Rain/Snow,0.78,0.7121,0.52,0.1642,22,88,110,Malam
13028,,Fall,2012,Jul,0,No,Mon,1,Cloudy,0.76,0.7121,0.58,0.2239,12,31,43,Malam
13029,,Fall,2012,Jul,1,No,Mon,1,Cloudy,0.76,0.7121,0.58,0.194,3,14,17,Malam
13030,,Fall,2012,Jul,2,No,Mon,1,Cloudy,0.74,0.6667,0.51,0.2537,1,14,15,Malam
13031,,Fall,2012,Jul,3,No,Mon,1,Cloudy,0.72,0.6667,0.54,0.4179,0,5,5,Malam
13032,,Fall,2012,Jul,4,No,Mon,1,Cloudy,0.72,0.6667,0.54,0.2985,2,10,12,Malam
13033,,Fall,2012,Jul,5,No,Mon,1,Cloudy,0.72,0.6667,0.51,0.0,3,37,40,Malam
13034,,Fall,2012,Jul,6,No,Mon,1,Clear,0.7,0.6515,0.58,0.1045,4,132,136,Pagi
13035,,Fall,2012,Jul,7,No,Mon,1,Clear,0.74,0.6667,0.51,0.1045,8,390,398,Pagi
13036,,Fall,2012,Jul,8,No,Mon,1,Clear,0.76,0.697,0.52,0.194,20,548,568,Pagi
13037,,Fall,2012,Jul,9,No,Mon,1,Clear,0.78,0.697,0.46,0.2537,56,239,295,Pagi
13038,,Fall,2012,Jul,10,No,Mon,1,Clear,0.8,0.7273,0.43,0.2537,70,104,174,Pagi
13039,,Fall,2012,Jul,11,No,Mon,1,Clear,0.84,0.7273,0.28,0.2985,67,134,201,Sore
13040,,Fall,2012,Jul,12,No,Mon,1,Clear,0.84,0.7273,0.32,0.194,74,183,257,Sore
13041,,Fall,2012,Jul,13,No,Mon,1,Clear,0.86,0.7576,0.34,0.2239,74,162,236,Sore
13042,,Fall,2012,Jul,14,No,Mon,1,Clear,0.86,0.7576,0.34,0.2239,79,151,230,Sore
13043,,Fall,2012,Jul,15,No,Mon,1,Clear,0.84,0.7424,0.36,0.194,59,175,234,Sore
13044,,Fall,2012,Jul,16,No,Mon,1,Clear,0.84,0.7424,0.36,0.2836,61,304,365,Sore
13045,,Fall,2012,Jul,17,No,Mon,1,Clear,0.84,0.7273,0.32,0.1343,82,665,747,Sore
13046,,Fall,2012,Jul,18,No,Mon,1,Clear,0.84,0.7273,0.32,0.1642,72,658,730,Malam
13047,,Fall,2012,Jul,19,No,Mon,1,Clear,0.78,0.697,0.43,0.1343,71,510,581,Malam
13048,,Fall,2012,Jul,20,No,Mon,1,Clear,0.78,0.697,0.43,0.1343,38,357,395,Malam
13049,,Fall,2012,Jul,21,No,Mon,1,Clear,0.76,0.6818,0.45,0.1343,17,241,258,Malam
13050,,Fall,2012,Jul,22,No,Mon,1,Clear,0.74,0.6667,0.51,0.1642,19,169,188,Malam
13051,,Fall,2012,Jul,23,No,Mon,1,Clear,0.74,0.6667,0.51,0.1045,12,90,102,Malam
13052,,Fall,2012,Jul,0,No,Tue,1,Clear,0.72,0.6667,0.54,0.0,9,44,53,Malam
13053,,Fall,2012,Jul,1,No,Tue,1,Clear,0.72,0.6667,0.58,0.0,5,9,14,Malam
13054,,Fall,2012,Jul,2,No,Tue,1,Clear,0.72,0.6667,0.58,0.0,2,8,10,Malam
13055,,Fall,2012,Jul,3,No,Tue,1,Clear,0.7,0.6515,0.65,0.1343,0,2,2,Malam
13056,,Fall,2012,Jul,4,No,Tue,1,Clear,0.68,0.6364,0.65,0.1045,0,6,6,Malam
13057,,Fall,2012,Jul,5,No,Tue,1,Clear,0.7,0.6515,0.61,0.0,2,33,35,Malam
13058,,Fall,2012,Jul,6,No,Tue,1,Clear,0.7,0.6515,0.65,0.1343,5,149,154,Pagi
13059,,Fall,2012,Jul,7,No,Tue,1,Clear,0.74,0.6818,0.58,0.0,21,462,483,Pagi
13060,,Fall,2012,Jul,8,No,Tue,1,Clear,0.74,0.6818,0.62,0.0896,42,604,646,Pagi
13061,,Fall,2012,Jul,9,No,Tue,1,Clear,0.8,0.7424,0.49,0.1642,46,226,272,Pagi
13062,,Fall,2012,Jul,10,No,Tue,1,Clear,0.82,0.7424,0.43,0.2239,56,153,209,Pagi
13063,,Fall,2012,Jul,11,No,Tue,1,Clear,0.86,0.7576,0.34,0.194,66,151,217,Sore
13064,,Fall,2012,Jul,12,No,Tue,1,Clear,0.88,0.7576,0.28,0.194,74,198,272,Sore
13065,,Fall,2012,Jul,13,No,Tue,1,Clear,0.9,0.7727,0.25,0.1343,80,203,283,Sore
13066,,Fall,2012,Jul,14,No,Tue,1,Clear,0.9,0.7727,0.25,0.194,69,241,310,Sore
13067,,Fall,2012,Jul,15,No,Tue,1,Cloudy,0.9,0.7727,0.24,0.0,71,330,401,Sore
13068,,Fall,2012,Jul,16,No,Tue,1,Cloudy,0.9,0.7727,0.24,0.194,90,437,527,Sore
13069,,Fall,2012,Jul,17,No,Tue,1,Cloudy,0.86,0.7424,0.3,0.1642,102,620,722,Sore
13070,,Fall,2012,Jul,18,No,Tue,1,Cloudy,0.86,0.7424,0.3,0.0,85,542,627,Malam
13071,,Fall,2012,Jul,19,No,Tue,1,Cloudy,0.84,0.7424,0.36,0.1343,66,431,497,Malam
13072,,Fall,2012,Jul,20,No,Tue,1,Light Rain/Snow,0.76,0.697,0.55,0.4925,80,296,376,Malam
13073,,Fall,2012,Jul,21,No,Tue,1,Cloudy,0.7,0.6515,0.7,0.2836,36,160,196,Malam
13074,,Fall,2012,Jul,22,No,Tue,1,Clear,0.68,0.6364,0.79,0.194,26,151,177,Malam
13075,,Fall,2012,Jul,23,No,Tue,1,Clear,0.66,0.6061,0.83,0.0,19,152,171,Malam
13076,,Fall,2012,Jul,0,Yes,Wed,0,Clear,0.68,0.6364,0.79,0.0896,19,140,159,Malam
13077,,Fall,2012,Jul,1,Yes,Wed,0,Clear,0.68,0.6364,0.74,0.0,27,96,123,Malam
13078,,Fall,2012,Jul,2,Yes,Wed,0,Clear,0.66,0.6061,0.83,0.1343,27,66,93,Malam
13079,,Fall,2012,Jul,3,Yes,Wed,0,Clear,0.68,0.6364,0.74,0.194,9,23,32,Malam
13080,,Fall,2012,Jul,4,Yes,Wed,0,Clear,0.68,0.6364,0.69,0.2537,5,11,16,Malam
13081,,Fall,2012,Jul,5,Yes,Wed,0,Clear,0.66,0.6212,0.69,0.0,5,14,19,Malam
13082,,Fall,2012,Jul,6,Yes,Wed,0,Clear,0.66,0.6212,0.69,0.0,9,23,32,Pagi
13083,,Fall,2012,Jul,7,Yes,Wed,0,Clear,0.68,0.6364,0.65,0.0,10,62,72,Pagi
13084,,Fall,2012,Jul,8,Yes,Wed,0,Clear,0.7,0.6515,0.61,0.1045,43,110,153,Pagi
13085,,Fall,2012,Jul,9,Yes,Wed,0,Clear,0.76,0.697,0.52,0.0,90,203,293,Pagi
13086,,Fall,2012,Jul,10,Yes,Wed,0,Clear,0.8,0.7273,0.46,0.0,143,304,447,Pagi
13087,,Fall,2012,Jul,11,Yes,Wed,0,Clear,0.82,0.7576,0.46,0.1343,164,321,485,Sore
13088,,Fall,2012,Jul,12,Yes,Wed,0,Clear,0.86,0.7879,0.41,0.2239,164,330,494,Sore
13089,,Fall,2012,Jul,13,Yes,Wed,0,Clear,0.9,0.8182,0.35,0.0,177,322,499,Sore
13090,,Fall,2012,Jul,14,Yes,Wed,0,Clear,0.9,0.8182,0.37,0.1642,190,357,547,Sore
13091,,Fall,2012,Jul,15,Yes,Wed,0,Clear,0.92,0.8485,0.35,0.2985,155,299,454,Sore
